review_id,label,tone_pred,sentiment_pred,ontology_path,mapping_method,mapping_confidence,proposed_ontology_path,proposed_t2_label,suggested_rule_tone,suggested_hybrid_tone,suggested_sentiment,review_status,review_notes,text_for_topic
a28_f2a955ce17dd,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_2,Unknown,Neutral,Social → Welfare; Governance → Compliance; General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Our governance efforts continue to focus on preparing for compliance with the EU Corporate Sustainability Reporting Directive (CSRD). We recently completed our Double Materiality Assessment (DMA), the first step in this process."
a28_4b43acf10fb3,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_2,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Our governance efforts continue to focus on preparing for compliance with the EU Corporate Sustainability Reporting Directive (CSRD). We recently completed our Double Materiality Assessment (DMA), the first step in this process."
a28_cbff12eee278,Jasamarga_SR2023_pdf/batch_1/rec_7,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,"Setiap tahunnya, dalam rangka melakukan akselerasi kompetensi Karyawan yang sesuai dengan arahan strategis Perseroan ke depan, Program Pembelajaran & Pengembangan Karyawan senantiasa dilakukan kepada seluruh level jabatan Karyawan di Jasa Marga"
a28_331fa5f18f62,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_c55327eb9ece,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_51e0f81e7dff,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Commitment,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Partnership with Climatiq to integrate carbon calculation engine
a28_4e7692447ad8,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_c2f1f1d6c0ad,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_cc6afffd2a32,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_d9b4d3ad842d,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_5b01561e35b9,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_8e30dc8f9a8d,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_6204f5472721,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_c99440bc063c,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_0420d82ce247,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_4c79d2260786,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_c922724f89e2,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Total GHG emissions reported
a28_a70232e16487,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_427b21710efc,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_5812affda9cd,Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_3/rec_4,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,Program GLADIS (Global Learning and Development Information System) digunakan untuk pelatihan dan penyegaran karyawan.
a28_cddf100972fb,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Partnership with Climatiq to integrate carbon calculation engine
a28_f58507f41a68,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_5,Commitment,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Total GHG emissions reported
a28_54b8f2df65bf,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_88049c1bb176,Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"Intensitas emisi gas rumah kaca (GRK) dihitung melalui rasio total emisi GRK terhadap total GFA yang ditempati disesuaikan dengan tingkat hunian rata-rata tahunan, diukur dalam ton setara karbon dioksida per meter persegi (tCO2e/m2)."
a28_7fd7c3565483,Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"Intensitas emisi gas rumah kaca (GRK) dihitung melalui rasio total emisi GRK terhadap total GFA yang ditempati disesuaikan dengan tingkat hunian rata-rata tahunan, diukur dalam ton setara karbon dioksida per meter persegi (tCO2e/m2)."
a28_3e236a98db5e,Jasamarga_SR2023_pdf/batch_1/rec_13,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,Rata-rata Jam Pelatihan setiap Karyawan (jam/orang) Average Training Hours for Each Employee (hour/person)
a28_a511402ba9e4,Jasamarga_SR2023_pdf/batch_1/rec_13,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,Rata-rata Jam Pelatihan setiap Karyawan (jam/orang) Average Training Hours for Each Employee (hour/person)
a28_68c6319258bf,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_34e173eff5de,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_c3c2a96b810d,Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Intiland memiliki 1.288 karyawan di berbagai kota.
a28_3132baf3efd4,Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Intiland memiliki 1.288 karyawan di berbagai kota.
a28_e7ecbb85f73a,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,"Social Impact includes education (Endava Tech Campus), health, and environment initiatives."
a28_855f47423080,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,"Social Impact includes education (Endava Tech Campus), health, and environment initiatives."
a28_58083e789d90,Jasamarga_SR2023_pdf/batch_1/rec_11,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Commitment,Commitment,Positive,needs_review,,"Berkaitan dengan pengembangan kompetensi, Perseroan memiliki kebijakan perlakuan yang sama terhadap seluruh karyawan. Jasa Marga membuka kesempatan yang sama bagi seluruh karyawan dalam meningkatkan kompetensi, pengembangan karier, dan melaksanakan tugas secara profesional tanpa membedakan suku, agama, ras, golongan, gender, dan kondisi fisik sesuai dengan potensi, kemampuan dan keterampilan yang dipersyaratkan."
