record_id,run_idx,record_idx,timestamp,model,prompt,target,company,ok,text,text_len_chars,text_len_words,language,aspect,esg,tone_pred,sentiment,sentiment_score,labels,reasoning,suggested_tone,suggestion_source,silver_tone_ground_truth,needs_human_review,schema_drift,has_climate_commitment,has_environmental_claims,has_climate_d
r101_001,101,1,2026-04-23T04:01:38.082115Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_12,Indonet-Annual-Report-2022,True,"The Group's activities are exposed to a variety of financial risks such as foreign exchange risk, credit risk and liquidity risk.",129,22,en,missing,g,missing,neutral,,risk,,none,fallback_none,none,True,False,False,False,False
r101_002,101,2,2026-04-23T04:01:38.082115Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_12,Indonet-Annual-Report-2022,True,Risk management is carried out by the management of the Group under the direction of the Board of Directors. The Board of Directors identifies and evaluates financial risks.,173,28,en,missing,g,missing,neutral,,governance|risk,,action,lexical_or_climate_action,action,True,False,False,False,False
r101_003,101,3,2026-04-23T04:01:38.082115Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_12,Indonet-Annual-Report-2022,True,Final dividends distributions are recognised as a liability when the dividends are approved in the Company's General Meeting of Shareholders.,141,21,en,missing,g,missing,neutral,,governance,,none,fallback_none,none,True,False,False,False,False
r102_000,102,0,2026-04-23T04:02:22.435200Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_13,Indonet-Annual-Report-2022,True,The Group is exposed to credit risk arising from the credit granted to its customers.,85,15,en,missing,g,missing,neutral,,risk,,none,fallback_none,none,True,False,False,False,False
r102_001,102,1,2026-04-23T04:02:22.435200Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_13,Indonet-Annual-Report-2022,True,"To mitigate this risk, the Group sends the invoices at the beginning of the month and grants a term to personal and corporate customers up to the date of 20th of every month, respectively, to pay the invoice.",208,38,en,missing,g,missing,positive,,risk|governance,,none,fallback_none,none,True,False,False,False,False
r102_002,102,2,2026-04-23T04:02:22.435200Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_13,Indonet-Annual-Report-2022,True,"If up to those dates, the customers do not pay the invoice, the Group will hold the access given to customers, collection department or the sales representative will contact the corporate customer to ask the continuity of the service given by the Group.",253,43,en,missing,g,missing,neutral,,risk,,commitment,lexical_or_climate_commitment,commitment,True,False,False,False,False
r102_003,102,3,2026-04-23T04:02:22.435200Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_13,Indonet-Annual-Report-2022,True,"In addition, receivable balances are monitored on an ongoing basis to reduce the Group's exposure to bad debts.",111,19,en,missing,g,missing,positive,,risk|governance,,outcome,lexical_outcome,outcome,True,False,False,False,False
r102_004,102,4,2026-04-23T04:02:22.435200Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_13,Indonet-Annual-Report-2022,True,"As at 31 December 2022, cash in bank and time deposits maintained with PT Bank China Construction Bank Indonesia Tbk, PT Bank Central Asia Tbk, PT Bank KEB Hana Indonesia, PT OCBC NISP Tbk and PT BPR Sarana Utama Multidana represent 36%, 31%, 16%, 4%, and 3% respectively, of total cash and cash equivalent also constitutes a concentration of credit risk.",355,61,en,missing,g,missing,neutral,,risk|metrics,,none,fallback_none,none,True,False,False,False,False
r102_005,102,5,2026-04-23T04:02:22.435200Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_13,Indonet-Annual-Report-2022,True,"As at 31 December 2021, cash in bank and time deposits maintained with PT Bank China Construction Bank Indonesia Tbk, PT Bank Central Asia Tbk, PT Bank KEB Hana Indonesia, PT Bank Sahabat Sampoerna and PT BPR Sarana Utama Multidana represent 54%, 22%, 13%, 3%, and 3% respectively, of total cash and cash equivalent also constitutes a concentration of credit risk.",364,61,en,missing,g,missing,neutral,,risk|metrics,,none,fallback_none,none,True,False,False,False,False
r102_006,102,6,2026-04-23T04:02:22.435200Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_13,Indonet-Annual-Report-2022,True,The Group maximum exposure to credit risk for each class of financial assets as at 31 December 2022 and 2021 is equal to the carrying amounts as presented in the consolidated statement of financial position.,207,35,en,missing,g,missing,neutral,,risk|metrics,,none,fallback_none,none,True,False,False,False,False
r102_007,102,7,2026-04-23T04:02:22.435200Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_13,Indonet-Annual-Report-2022,True,Liquidity risk is the risk that the Group will encounter difficulty in meeting financial obligations due to shortage of funds.,126,20,en,missing,g,missing,neutral,,risk,,commitment,lexical_or_climate_commitment,commitment,True,False,False,False,False
r102_008,102,8,2026-04-23T04:02:22.435200Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_13,Indonet-Annual-Report-2022,True,"The Group manages its liquidity profile to be able to finance its business activities and capital expenditures and to settle its debts by maintaining sufficient cash and cash equivalents, and the availability of funding through an adequate amount of committed credit facilities.",278,42,en,missing,g,missing,positive,,risk|governance,,commitment,lexical_or_climate_commitment,commitment,True,False,False,False,False
r102_009,102,9,2026-04-23T04:02:22.435200Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_13,Indonet-Annual-Report-2022,True,"The Group regularly evaluates its projected and actual cash flow information and continuously assesses conditions in the financial markets for opportunities to pursue fund‑raising initiatives, including bank loans and equity markets.",233,32,en,missing,g,missing,positive,,risk|opportunity|governance,,none,fallback_none,none,True,False,False,False,False
r103_000,103,0,2026-04-23T04:02:41.815725Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_14,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,positive,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,False,True,True,False
r103_001,103,1,2026-04-23T04:02:41.815725Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_14,Indonet-Annual-Report-2022,True,The Group performs a regular review of the impact of interest rate risk to manage the interest rate risk through preparation of regular cash flow projections to monitor the payment of borrowings principal and interest. Interest rates are monitored to minimise negative impact on the Group.,289,46,en,missing,g,missing,neutral,,risk|governance,,none,fallback_none,none,True,False,False,False,False
r103_002,103,2,2026-04-23T04:02:41.815725Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_14,Indonet-Annual-Report-2022,True,"The Group's objectives when managing capital are to safeguard the Group's ability to continue as a going concern whilst seeking to maximise benefits to shareholders and other stakeholders. The Group periodically reviews and manages its optimal capital structure and shareholder returns, taking into consideration future capital requirements, profitability, operating cash flows, capital expenditure and strategic investment opportunities.",438,59,en,missing,g,missing,neutral,,risk|governance,,none,fallback_none,none,True,False,False,False,False
r104_000,104,0,2026-04-23T04:02:55.647646Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_15,Indonet-Annual-Report-2022,True,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan.",215,25,id,missing,e,missing,commitment,,climate-commitment|environmental-claims,,commitment,lexical_or_climate_commitment,commitment,True,True,True,True,False
r104_001,104,1,2026-04-23T04:02:55.647646Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_15,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,commitment,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,True,True,True,False
r105_000,105,0,2026-04-23T04:03:08.801005Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_16,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,positive,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,False,True,True,False
r105_001,105,1,2026-04-23T04:03:08.801005Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_16,Indonet-Annual-Report-2022,True,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future.",202,30,en,missing,e,missing,commitment,,opportunity,,commitment,lexical_or_climate_commitment,commitment,True,True,False,False,False
r106_000,106,0,2026-04-23T04:03:16.761314Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_17,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,positive,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,False,True,True,False
r107_000,107,0,2026-04-23T04:03:35.644218Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_18,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,positive,,environmental-claims|climate-commitment,,outcome,lexical_outcome,outcome,True,False,True,True,False
r107_001,107,1,2026-04-23T04:03:35.644218Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_18,Indonet-Annual-Report-2022,True,Based on the Minister of Finance of the Republic of Indonesia regulation No. 150/PMK.010/2018 ... EDG applied for tax holiday facility through online single submission (OSS) on 18 December 2019.,194,32,en,missing,g,missing,commitment,,governance|strategy,,none,fallback_none,none,True,True,False,False,False
r107_002,107,2,2026-04-23T04:03:35.644218Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_18,Indonet-Annual-Report-2022,True,"On 30 December 2019, the Minister of Finance ... issued Decree ... regarding the granting of corporate income tax reduction facility to EDG ... Up to the completion date of these consolidated financial statements, the application for tax holiday facility is still in the process of review by DGT.",296,46,en,missing,g,missing,neutral,,governance|risk,,none,fallback_none,none,True,False,False,False,False
r107_003,107,3,2026-04-23T04:03:35.644218Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_18,Indonet-Annual-Report-2022,True,"The Company received Underpayment Tax Assessment Letters ... for VAT and PPh 26, did not pay, filed objections and appeals, which were rejected, and later paid the underpayment with penalties.",192,29,en,missing,g,missing,negative,,governance|risk,,none,fallback_none,none,True,False,False,False,False
r108_000,108,0,2026-04-23T04:03:57.337683Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_19,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,positive,,climate-commitment|environmental-claims|strategy,,outcome,lexical_outcome,outcome,True,False,True,True,False
r108_001,108,1,2026-04-23T04:03:57.337683Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_19,Indonet-Annual-Report-2022,True,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",197,27,en,missing,none,missing,neutral,,opportunity|strategy,,commitment,lexical_or_climate_commitment,commitment,True,False,False,False,False
r108_002,108,2,2026-04-23T04:03:57.337683Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_19,Indonet-Annual-Report-2022,True,"On 15 December 2014, the Company filed a judicial review to the Supreme Court of the Republic of Indonesia. On 23 August 2021, the Company received a copy of Supreme Court Verdict that decided to reject the judicial review on the Tax Court decision letter related to PPh 26. The Company accepted the decision and recorded it as “Other operating expense” account amounted to Rp892 in 2021 consolidated statement of profit or loss and other comprehensive income.",460,77,en,missing,g,missing,neutral,,risk|governance,,none,fallback_none,none,True,False,False,False,False
